# register#,plate_y,plate_x,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,,,,,,,,,,scan#,Imax,Iave,ratio,scan#,texture,Co,Ti,Zr,# peak_position, peak_width_max, peak_width_min, peak_intensity, num_of_peaks
1.56E+02,-1.80E+01,-1.80E+01,3.00E+01,5.20E+06,5.84E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.73E+05,1.70E+05,3.26E+03,3.30E+02,3.50E+04,5.70E+03,2.23E+04,5.30E+04,1.35E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.90E+01,1.07E+03,5.88E+02,1.82E+00,7.90E+01,1.13E-04,0.073933007,0.722334742,0.203732251,2.66E+00,1.20E-01,1.20E-01,4.64E+02,1.00E+00
1.57E+02,-1.50E+01,-1.80E+01,3.00E+01,5.19E+06,5.83E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.72E+05,1.69E+05,3.14E+03,3.95E+02,3.52E+04,5.77E+03,2.27E+04,5.07E+04,1.32E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E+01,1.06E+03,5.88E+02,1.81E+00,8.00E+01,1.16E-04,0.075886185,0.708268072,0.215845743,2.66E+00,1.23E-01,1.23E-01,4.60E+02,1.00E+00
1.58E+02,-1.20E+01,-1.80E+01,3.00E+01,5.18E+06,5.78E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.67E+05,1.64E+05,2.92E+03,3.57E+02,3.52E+04,5.90E+03,2.32E+04,4.80E+04,1.25E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.10E+01,1.05E+03,5.84E+02,1.80E+00,8.10E+01,1.19E-04,0.077787164,0.693864056,0.22834878,2.65E+00,1.26E-01,1.26E-01,4.53E+02,1.00E+00
1.59E+02,-9.00E+00,-1.80E+01,3.00E+01,5.18E+06,5.77E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.64E+05,1.61E+05,2.76E+03,3.67E+02,3.55E+04,5.84E+03,2.29E+04,4.61E+04,1.20E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.20E+01,1.05E+03,5.83E+02,1.80E+00,8.20E+01,1.20E-04,0.079630095,0.67913986,0.241230046,2.65E+00,1.30E-01,1.30E-01,4.47E+02,1.00E+00
1.60E+02,-6.00E+00,-1.80E+01,3.00E+01,5.22E+06,5.83E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.63E+05,1.60E+05,2.76E+03,4.16E+02,3.61E+04,5.90E+03,2.27E+04,4.44E+04,1.16E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.30E+01,1.05E+03,5.90E+02,1.79E+00,8.30E+01,1.20E-04,0.081409669,0.664114393,0.254475938,2.65E+00,1.34E-01,1.34E-01,4.44E+02,1.00E+00
1.61E+02,-3.00E+00,-1.80E+01,3.00E+01,5.22E+06,5.82E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.61E+05,1.58E+05,2.67E+03,3.80E+02,3.59E+04,5.92E+03,2.30E+04,4.22E+04,1.11E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.40E+01,1.04E+03,5.89E+02,1.77E+00,8.40E+01,1.21E-04,0.083120077,0.648810579,0.268069344,2.64E+00,1.40E-01,1.40E-01,4.32E+02,1.00E+00
1.62E+02,0.00E+00,-1.80E+01,3.00E+01,5.21E+06,5.81E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.58E+05,1.55E+05,2.57E+03,3.61E+02,3.63E+04,6.10E+03,2.30E+04,4.03E+04,1.07E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.50E+01,1.03E+03,5.89E+02,1.75E+00,8.50E+01,1.21E-04,0.084755283,0.633250843,0.281993875,2.63E+00,1.47E-01,1.47E-01,4.19E+02,1.00E+00
1.63E+02,3.00E+00,-1.80E+01,3.00E+01,5.20E+06,5.79E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.54E+05,1.51E+05,2.43E+03,4.09E+02,3.62E+04,6.05E+03,2.33E+04,3.82E+04,1.00E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.60E+01,1.02E+03,5.87E+02,1.74E+00,8.60E+01,1.21E-04,0.086308457,0.617457616,0.296233927,2.63E+00,1.56E-01,1.56E-01,4.06E+02,1.00E+00
1.64E+02,6.00E+00,-1.80E+01,3.00E+01,5.20E+06,5.77E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.51E+05,1.48E+05,2.31E+03,3.87E+02,3.57E+04,6.29E+03,2.29E+04,3.61E+04,9.35E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.70E+01,1.01E+03,5.86E+02,1.72E+00,8.70E+01,1.21E-04,0.08777416,0.601456258,0.310769582,2.62E+00,1.65E-01,1.65E-01,3.93E+02,1.00E+00
1.65E+02,9.00E+00,-1.80E+01,3.00E+01,5.19E+06,5.75E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.47E+05,1.45E+05,2.28E+03,4.09E+02,3.58E+04,6.27E+03,2.29E+04,3.40E+04,9.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.80E+01,9.95E+02,5.85E+02,1.70E+00,8.80E+01,1.21E-04,0.089143991,0.585266992,0.325589017,2.61E+00,1.75E-01,1.75E-01,3.81E+02,1.00E+00
1.66E+02,1.20E+01,-1.80E+01,3.00E+01,5.19E+06,5.78E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.43E+05,1.41E+05,2.08E+03,3.85E+02,3.54E+04,6.11E+03,2.27E+04,3.23E+04,8.34E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.90E+01,9.93E+02,5.89E+02,1.69E+00,8.90E+01,1.21E-04,0.090410606,0.568913274,0.34067612,2.60E+00,1.85E-01,1.85E-01,3.74E+02,1.00E+00
1.67E+02,1.50E+01,-1.80E+01,3.00E+01,5.18E+06,5.72E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.40E+05,1.38E+05,2.01E+03,4.37E+02,3.50E+04,6.21E+03,2.26E+04,3.02E+04,8.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.00E+01,9.79E+02,5.83E+02,1.68E+00,9.00E+01,1.21E-04,0.091566468,0.552411154,0.356022378,2.59E+00,1.95E-01,1.95E-01,3.65E+02,1.00E+00
1.68E+02,1.80E+01,-1.80E+01,3.00E+01,5.21E+06,5.76E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.38E+05,1.36E+05,1.82E+03,4.32E+02,3.50E+04,6.11E+03,2.30E+04,2.90E+04,7.54E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.10E+01,9.82E+02,5.88E+02,1.67E+00,9.10E+01,1.21E-04,0.092602268,0.535776907,0.371620826,2.58E+00,2.02E-01,2.02E-01,3.64E+02,1.00E+00
1.69E+02,2.10E+01,-1.80E+01,3.00E+01,5.22E+06,5.78E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.36E+05,1.33E+05,1.88E+03,4.24E+02,3.48E+04,6.05E+03,2.32E+04,2.71E+04,7.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.20E+01,9.85E+02,5.91E+02,1.67E+00,9.20E+01,1.21E-04,0.093507906,0.519021709,0.387470385,2.57E+00,2.11E-01,2.11E-01,3.62E+02,1.00E+00
1.70E+02,2.40E+01,-1.80E+01,3.00E+01,5.21E+06,5.77E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.32E+05,1.30E+05,1.75E+03,4.48E+02,3.40E+04,6.04E+03,2.31E+04,2.54E+04,6.77E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.30E+01,9.79E+02,5.90E+02,1.66E+00,9.30E+01,1.22E-04,0.094272787,0.502154089,0.403573124,2.56E+00,2.40E-01,2.40E-01,3.49E+02,1.00E+00
1.71E+02,2.70E+01,-1.80E+01,3.00E+01,5.21E+06,5.76E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.29E+05,1.27E+05,1.65E+03,4.06E+02,3.36E+04,6.00E+03,2.33E+04,2.37E+04,6.15E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.40E+01,9.73E+02,5.89E+02,1.65E+00,9.40E+01,1.22E-04,0.094884653,0.485174471,0.419940875,2.55E+00,2.78E-01,2.78E-01,3.30E+02,1.00E+00
1.72E+02,3.00E+01,-1.80E+01,3.00E+01,5.20E+06,5.75E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.25E+05,1.23E+05,1.65E+03,3.97E+02,3.29E+04,5.89E+03,2.27E+04,2.24E+04,5.78E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.50E+01,9.62E+02,5.89E+02,1.63E+00,9.50E+01,1.22E-04,0.095330111,0.46808407,0.436585819,2.54E+00,3.04E-01,3.04E-01,3.17E+02,1.00E+00
1.77E+02,-3.00E+01,-1.50E+01,3.00E+01,5.19E+06,5.73E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.77E+05,1.74E+05,3.31E+03,3.43E+02,3.56E+04,5.59E+03,2.23E+04,5.52E+04,1.45E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.60E+01,1.01E+03,5.79E+02,1.75E+00,9.60E+01,8.17E-05,0.07429804,0.766740869,0.158961091,2.67E+00,1.22E-01,1.22E-01,4.05E+02,1.00E+00
1.78E+02,-2.70E+01,-1.50E+01,3.00E+01,5.19E+06,5.71E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.75E+05,1.72E+05,3.26E+03,3.44E+02,3.60E+04,5.67E+03,2.21E+04,5.31E+04,1.38E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.70E+01,1.01E+03,5.77E+02,1.75E+00,9.70E+01,8.51E-05,0.07666107,0.753963177,0.169375753,2.67E+00,1.21E-01,1.21E-01,4.09E+02,1.00E+00
1.79E+02,-2.40E+01,-1.50E+01,3.00E+01,5.18E+06,5.71E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.73E+05,1.70E+05,3.10E+03,3.33E+02,3.63E+04,5.83E+03,2.24E+04,5.17E+04,1.37E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.80E+01,1.01E+03,5.77E+02,1.75E+00,9.80E+01,8.88E-05,0.078983298,0.740809369,0.180207333,2.67E+00,1.22E-01,1.22E-01,4.10E+02,1.00E+00
1.80E+02,-2.10E+01,-1.50E+01,3.00E+01,5.20E+06,5.76E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.74E+05,1.71E+05,3.02E+03,3.79E+02,3.73E+04,5.99E+03,2.23E+04,5.06E+04,1.33E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.90E+01,1.01E+03,5.82E+02,1.74E+00,9.90E+01,9.21E-05,0.081259661,0.727286482,0.191453858,2.67E+00,1.23E-01,1.23E-01,4.11E+02,1.00E+00
1.81E+02,-1.80E+01,-1.50E+01,3.00E+01,5.22E+06,5.80E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.73E+05,1.69E+05,2.89E+03,3.92E+02,3.78E+04,6.19E+03,2.25E+04,4.93E+04,1.28E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+02,1.01E+03,5.85E+02,1.73E+00,1.00E+02,9.50E-05,0.083483113,0.713404931,0.203111956,2.66E+00,1.26E-01,1.26E-01,4.09E+02,1.00E+00
1.82E+02,-1.50E+01,-1.50E+01,3.00E+01,5.21E+06,5.82E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.71E+05,1.68E+05,2.92E+03,3.77E+02,3.86E+04,6.20E+03,2.27E+04,4.74E+04,1.23E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E+02,1.01E+03,5.88E+02,1.72E+00,1.01E+02,9.73E-05,0.085648396,0.699176028,0.215175576,2.66E+00,1.29E-01,1.29E-01,4.03E+02,1.00E+00
1.83E+02,-1.20E+01,-1.50E+01,3.00E+01,5.21E+06,5.83E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.70E+05,1.66E+05,2.82E+03,3.52E+02,3.91E+04,6.32E+03,2.27E+04,4.57E+04,1.19E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E+02,1.01E+03,5.89E+02,1.71E+00,1.02E+02,9.88E-05,0.087747673,0.684616335,0.227635992,2.66E+00,1.34E-01,1.34E-01,3.94E+02,1.00E+00
1.84E+02,-9.00E+00,-1.50E+01,3.00E+01,5.20E+06,5.80E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.66E+05,1.63E+05,2.77E+03,4.34E+02,3.88E+04,6.39E+03,2.29E+04,4.36E+04,1.14E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E+02,9.93E+02,5.87E+02,1.69E+00,1.03E+02,1.01E-04,0.089775825,0.6697401,0.240484075,2.65E+00,1.41E-01,1.41E-01,3.81E+02,1.00E+00
1.85E+02,-6.00E+00,-1.50E+01,3.00E+01,5.19E+06,5.83E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.65E+05,1.62E+05,2.66E+03,3.72E+02,3.93E+04,6.49E+03,2.30E+04,4.20E+04,1.09E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E+02,9.86E+02,5.90E+02,1.67E+00,1.04E+02,1.01E-04,0.091725432,0.654566819,0.253707749,2.65E+00,1.51E-01,1.51E-01,3.69E+02,1.00E+00
1.86E+02,-3.00E+00,-1.50E+01,3.00E+01,5.19E+06,5.82E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.61E+05,1.58E+05,2.47E+03,3.88E+02,3.98E+04,6.63E+03,2.28E+04,4.01E+04,1.07E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E+02,9.75E+02,5.90E+02,1.65E+00,1.05E+02,1.02E-04,0.093589023,0.639118474,0.267292503,2.64E+00,1.59E-01,1.59E-01,3.57E+02,1.00E+00
