2.054306222831352446e+00,2.573264092540927805e+01,2.999999999999616307e-01,9.999999999998026023e-01
2.751720196698903553e+00,9.677612938227547090e+01,8.713369164855297999e-01,9.999999999940143436e-01
3.450000000000022826e+00,3.629029501706897776e+01,3.164393155718894235e-01,9.999999999968972597e-01
