2.039371033946772549e+00,2.742132587109744080e+01,2.999999999999999334e-01,9.986923155702013277e-01
2.667126762999528111e+00,1.908410890763989300e+02,2.366866912633886488e-01,1.348837612475968154e-25
3.454102801198196460e+00,3.443570685806178489e+01,3.330337004495323994e-01,9.999999999999998890e-01
