1.975541649704078750e+00,3.790262889173316552e+01,2.403743394432716340e-01,9.999999999999998890e-01
3.549999999999999378e+00,3.144259432811618282e+01,3.340086993903570445e-01,9.999999999999998890e-01
2.454315367993856078e+00,2.106922452269871826e+02,4.326554234762099993e-01,9.999999999999998890e-01
