2.036052444987740184e+00,3.699147221755872295e+01,2.999999999999998779e-01,9.999999999999995559e-01
3.450000000000000622e+00,3.645447844271242843e+01,3.363529680488018814e-01,1.784109597249871892e-01
2.551507962829987708e+00,1.429047139622840348e+02,4.447019194435781753e-01,9.999999995462640623e-01
