2.043652170335311435e+00,3.017023590793721866e+01,2.943431938743482634e-01,9.999999999999998890e-01
3.452022469789147952e+00,3.999999999914410864e+01,3.563428820498017457e-01,9.999999999979325427e-01
2.490534521981561333e+00,7.685092310495926426e+01,6.045798841980716265e-01,9.999999999999998890e-01
2.903249374640326508e+00,6.358005547138596114e+01,5.493910845508535035e-01,9.999999999999998890e-01
