# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,Fe,Zr,,,,# Fe_alpha,Fe_beta,Co_alpha,Co_beta,# peak_position, peak_width, peak_intensity
131,-17.998,-20.9998,30,3835958,4575402,0,14151749,116650,0,0,0,35.100723,542460,512430,201521,160158,22843,6287,1121,3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90E+01,9.92E+02,6.48E+02,1.53E+00,5.90E+01,1.71E-05,12.03207502,23.58147028,64.38645469,,,,7.33E+03,9.97E+02,4.40E+03,6.03E+02,2.56E+00,5.17E-01,3.12E+02
132,-15,-20.9998,30,3831863,4559598,0,14026969,116950,0,0,0,35.229141,524310,495780,187285,157027,23154,6461,1116,3653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E+01,1.02E+03,6.45E+02,1.58E+00,6.00E+01,1.70E-05,11.87210258,21.79233104,66.33556638,,,,6.80E+03,9.24E+02,4.41E+03,6.05E+02,2.55E+00,4.90E-01,3.46E+02
133,-12.002,-20.9998,30,3866810,4606913,0,14119131,116717,0,0,0,35.041818,519330,491400,175286,156323,23470,6997,1089,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10E+01,1.07E+03,6.53E+02,1.64E+00,6.10E+01,1.67E-05,11.68492901,20.1088824,68.2061886,,,,6.37E+03,8.66E+02,4.47E+03,6.12E+02,2.54E+00,4.68E-01,3.86E+02
134,-8.999,-20.9998,30,3864848,4611879,0,14490715,117429,0,0,0,35.245539,504030,477480,163573,153105,23616,7204,1123,3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20E+01,1.11E+03,6.55E+02,1.69E+00,6.20E+01,1.65E-05,11.47316082,18.52801618,69.998823,,,,5.92E+03,8.06E+02,4.46E+03,6.12E+02,2.54E+00,4.52E-01,4.24E+02
135,-6.001,-20.9998,30,3856087,4600491,0,14226910,117712,0,0,0,35.119135,491340,466290,151998,149129,23439,7655,1065,3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30E+01,1.14E+03,6.55E+02,1.73E+00,6.30E+01,1.59E-05,11.24029566,17.05344573,71.70625862,,,,5.46E+03,7.42E+02,4.40E+03,6.03E+02,2.53E+00,4.42E-01,4.53E+02
136,-2.99801,-20.9998,30,3854138,4594874,0,14518697,116475,0,0,0,35.132428,479130,454830,141204,146157,23259,8031,1017,4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40E+01,1.17E+03,6.56E+02,1.79E+00,6.40E+01,1.57E-05,10.9884169,15.67769717,73.33388593,,,,5.05E+03,6.86E+02,4.38E+03,6.00E+02,2.52E+00,4.26E-01,4.89E+02
137,0,-20.9998,30,3847275,4583074,0,14150789,117183,0,0,0,35.07392,467400,444030,131071,142668,23615,8128,1028,4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50E+01,1.23E+03,6.58E+02,1.87E+00,6.50E+01,1.61E-05,10.7212937,14.40213854,74.87656776,,,,4.70E+03,6.40E+02,4.30E+03,5.89E+02,2.52E+00,3.98E-01,5.37E+02
138,2.99801,-20.9998,30,3838893,4567093,0,13578268,116816,0,0,0,35.177065,456420,434250,121976,140172,23279,8635,1014,4232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60E+01,1.31E+03,6.58E+02,1.99E+00,6.60E+01,1.70E-05,10.44110021,13.22040886,76.33849093,,,,4.35E+03,5.91E+02,4.30E+03,5.89E+02,2.51E+00,3.57E-01,6.05E+02
139,6.001,-20.9998,30,3834403,4564777,0,14083728,116211,0,0,0,35.366987,443820,422460,113475,136625,23613,8732,968,4151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70E+01,1.43E+03,6.60E+02,2.16E+00,6.70E+01,1.75E-05,10.15003865,12.12646433,77.72349702,,,,4.04E+03,5.49E+02,4.24E+03,5.81E+02,2.51E+00,2.94E-01,7.24E+02
140,8.999,-20.9998,30,3827350,4556187,0,14372826,116726,0,0,0,35.097193,436050,415770,105604,133059,23344,9149,870,4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80E+01,1.58E+03,6.61E+02,2.39E+00,6.80E+01,1.75E-05,9.851370394,11.11926863,79.02936098,,,,3.76E+03,5.11E+02,4.28E+03,5.86E+02,2.51E+00,2.36E-01,8.76E+02
141,12.002,-20.9998,30,3850608,4591290,0,13995498,116700,0,0,0,35.302087,430020,409890,98795,130703,23153,9709,932,4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90E+01,1.79E+03,6.68E+02,2.68E+00,6.90E+01,1.70E-05,9.546392689,10.19050076,80.26310655,,,,3.49E+03,4.74E+02,4.16E+03,5.69E+02,2.51E+00,2.01E-01,1.05E+03
142,15,-20.9998,30,3859787,4602200,0,14011189,116253,0,0,0,35.233694,422820,403200,92379,127364,23257,9856,897,4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00E+01,2.04E+03,6.72E+02,3.03E+00,7.00E+01,1.67E-05,9.238011127,9.338327327,81.42366155,,,,3.27E+03,4.44E+02,4.17E+03,5.71E+02,2.51E+00,1.69E-01,1.28E+03
143,17.998,-20.9998,30,3855952,4597104,0,14461727,116860,0,0,0,35.011262,416190,397320,85626,124374,23157,10184,911,4675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10E+01,2.36E+03,6.74E+02,3.50E+00,7.10E+01,1.73E-05,8.927666728,8.556107459,82.51622581,,,,3.01E+03,4.09E+02,4.10E+03,5.62E+02,2.51E+00,1.38E-01,1.59E+03
144,21.001,-20.9998,30,3849902,4588102,0,14189791,116660,0,0,0,35.222102,405960,387600,80013,121231,22984,10455,857,4686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20E+01,2.81E+03,6.80E+02,4.14E+00,7.20E+01,1.94E-05,8.61634866,7.837821997,83.54582934,,,,2.80E+03,3.80E+02,4.08E+03,5.59E+02,2.51E+00,1.12E-01,2.05E+03
145,23.999,-20.9998,30,3849165,4581375,0,14395100,116398,0,0,0,35.084908,405000,386970,76689,119373,23280,10734,942,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30E+01,3.25E+03,6.94E+02,4.69E+00,7.30E+01,2.09E-05,8.306493546,7.181115154,84.5123913,,,,2.69E+03,3.66E+02,4.09E+03,5.60E+02,2.51E+00,9.56E-02,2.51E+03
146,27.002,-20.9998,30,3840425,4572656,0,14260385,115711,0,0,0,35.007791,401280,383430,71014,115702,23052,11192,830,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40E+01,3.85E+03,6.92E+02,5.56E+00,7.40E+01,3.04E-05,7.998311886,6.579089877,85.42259824,,,,2.46E+03,3.34E+02,3.95E+03,5.42E+02,2.51E+00,8.53E-02,3.15E+03
152,-30,-18.0003,30,3836581,4570797,0,14579878,116074,0,0,0,35.245425,617010,579120,267572,178929,23108,4939,1328,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50E+01,9.53E+02,6.46E+02,1.48E+00,7.50E+01,1.72E-05,13.34329732,32.93680709,53.71989559,,,,9.78E+03,1.33E+03,4.60E+03,6.31E+02,2.63E+00,7.24E-01,1.70E+02
153,-27.002,-18.0003,30,3824955,4556790,0,14169282,114659,0,0,0,35.208217,603510,567180,252622,177455,23461,5136,1229,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60E+01,9.46E+02,6.45E+02,1.47E+00,7.60E+01,1.72E-05,13.34438641,30.72807653,55.92753706,,,,9.21E+03,1.25E+03,4.65E+03,6.37E+02,2.61E+00,6.63E-01,1.98E+02
154,-23.999,-18.0003,30,3857513,4596585,0,13966786,116473,0,0,0,34.94965,595500,560220,238531,177115,24453,5391,1288,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70E+01,9.53E+02,6.51E+02,1.46E+00,7.70E+01,1.71E-05,13.30561744,28.60409042,58.09029214,,,,8.67E+03,1.18E+03,4.77E+03,6.53E+02,2.60E+00,6.19E-01,2.32E+02
155,-21.001,-18.0003,30,3856308,4601383,0,14099556,115936,0,0,0,35.10343,578610,544830,224073,174966,24302,5882,1128,3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80E+01,9.54E+02,6.52E+02,1.46E+00,7.80E+01,1.74E-05,13.22883267,26.57750899,60.19365834,,,,8.15E+03,1.11E+03,4.78E+03,6.55E+02,2.59E+00,5.75E-01,2.64E+02
156,-17.998,-18.0003,30,3849392,4593151,0,14080208,116201,0,0,0,35.14581,560340,528330,208532,171418,24443,5972,1135,3838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90E+01,9.79E+02,6.51E+02,1.50E+00,7.90E+01,1.71E-05,13.11580136,24.64609999,62.23809865,,,,7.56E+03,1.03E+03,4.78E+03,6.55E+02,2.58E+00,5.36E-01,2.95E+02
157,-15,-18.0003,30,3849216,4582740,0,14263438,115880,0,0,0,35.075563,544890,514410,192312,168273,24361,6371,1142,3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00E+01,1.01E+03,6.49E+02,1.55E+00,8.00E+01,1.71E-05,12.96935638,22.81920103,64.21144259,,,,6.96E+03,9.47E+02,4.77E+03,6.54E+02,2.56E+00,5.08E-01,3.27E+02
158,-12.002,-18.0003,30,3842753,4575335,0,14152293,116153,0,0,0,34.970474,529440,500940,179235,164099,24316,6760,1053,3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10E+01,1.04E+03,6.48E+02,1.60E+00,8.10E+01,1.70E-05,12.79192338,21.09492909,66.11314753,,,,6.46E+03,8.78E+02,4.77E+03,6.54E+02,2.55E+00,4.83E-01,3.62E+02
159,-8.999,-18.0003,30,3847483,4571373,0,14728111,115846,0,0,0,35.088907,516510,489210,167296,162248,24800,6990,1075,3802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20E+01,1.08E+03,6.49E+02,1.66E+00,8.20E+01,1.66E-05,12.58610296,19.47111722,67.94277982,,,,6.02E+03,8.19E+02,4.78E+03,6.55E+02,2.54E+00,4.65E-01,4.00E+02
160,-6.001,-18.0003,30,3838503,4554583,0,14173745,116021,0,0,0,34.985366,502560,476460,154934,158766,24258,7268,943,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30E+01,1.10E+03,6.48E+02,1.70E+00,8.30E+01,1.62E-05,12.35544674,17.95206251,69.69249075,,,,5.55E+03,7.55E+02,4.75E+03,6.50E+02,2.53E+00,4.51E-01,4.29E+02
161,-2.99801,-18.0003,30,3833802,4552857,0,14612942,116640,0,0,0,35.099752,489000,464010,144172,155348,24444,7524,1072,3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40E+01,1.14E+03,6.50E+02,1.75E+00,8.40E+01,1.57E-05,12.1021846,16.53100862,71.36680678,,,,5.15E+03,7.00E+02,4.69E+03,6.43E+02,2.53E+00,4.42E-01,4.61E+02
162,0,-18.0003,30,3855911,4579895,0,14465198,116300,0,0,0,35.137029,478920,454770,134604,152323,24585,7864,1033,3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50E+01,1.18E+03,6.56E+02,1.80E+00,8.50E+01,1.55E-05,11.83015921,15.2099451,72.95989569,,,,4.82E+03,6.55E+02,4.64E+03,6.36E+02,2.52E+00,4.24E-01,5.01E+02
163,2.99801,-18.0003,30,3871004,4598753,0,14388963,116585,0,0,0,34.972108,473400,449430,125413,150245,24691,8380,938,4138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60E+01,1.24E+03,6.60E+02,1.89E+00,8.60E+01,1.61E-05,11.54192946,13.98292713,74.47514341,,,,4.46E+03,6.07E+02,4.63E+03,6.35E+02,2.52E+00,3.95E-01,5.49E+02
164,6.001,-18.0003,30,3863459,4584794,0,13871542,115258,0,0,0,34.898035,462540,440070,116546,146206,24943,8800,959,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70E+01,1.33E+03,6.62E+02,2.01E+00,8.70E+01,1.68E-05,11.23969853,12.84432051,75.91598096,,,,4.14E+03,5.63E+02,4.56E+03,6.25E+02,2.51E+00,3.52E-01,6.23E+02
165,8.999,-18.0003,30,3856843,4580864,0,14431336,116271,0,0,0,34.976136,453840,431790,108939,143772,25574,9027,1005,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80E+01,1.45E+03,6.64E+02,2.18E+00,8.80E+01,1.73E-05,10.92710615,11.79349331,77.27940055,,,,3.85E+03,5.24E+02,4.54E+03,6.22E+02,2.51E+00,2.88E-01,7.45E+02
166,12.002,-18.0003,30,3846367,4573740,0,14343273,115854,0,0,0,35.221943,440130,419130,101551,140352,24293,9254,953,4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90E+01,1.60E+03,6.65E+02,2.40E+00,8.90E+01,1.72E-05,10.6056397,10.8224572,78.5719031,,,,3.57E+03,4.85E+02,4.43E+03,6.07E+02,2.51E+00,2.36E-01,8.92E+02
167,15,-18.0003,30,3833015,4559082,0,13925733,116818,0,0,0,35.008737,432660,412290,94162,136024,24123,9726,909,4478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00E+01,1.77E+03,6.64E+02,2.67E+00,9.00E+01,1.67E-05,10.27857318,9.929577399,79.79184942,,,,3.33E+03,4.53E+02,4.35E+03,5.95E+02,2.51E+00,2.03E-01,1.05E+03
168,17.998,-18.0003,30,3824304,4554799,0,14075315,116420,0,0,0,35.146286,420390,400980,86880,131530,24005,9853,855,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.10E+01,2.00E+03,6.66E+02,2.99E+00,9.10E+01,1.64E-05,9.947510343,9.108370566,80.94411909,,,,3.03E+03,4.13E+02,4.39E+03,6.01E+02,2.51E+00,1.71E-01,1.25E+03
169,21.001,-18.0003,30,3820453,4554458,0,14831664,116639,0,0,0,34.973641,416130,397320,81162,128980,23929,10120,882,4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.20E+01,2.28E+03,6.69E+02,3.42E+00,9.20E+01,1.72E-05,9.613696309,8.352876661,82.03342703,,,,2.83E+03,3.84E+02,4.30E+03,5.89E+02,2.51E+00,1.41E-01,1.53E+03
170,23.999,-18.0003,30,3822527,4554350,0,14228357,116172,0,0,0,35.127995,404640,386400,77080,126557,24173,10528,867,4529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30E+01,2.67E+03,6.80E+02,3.92E+00,9.30E+01,1.77E-05,9.279923092,7.660907374,83.05916953,,,,2.69E+03,3.66E+02,4.32E+03,5.92E+02,2.51E+00,1.17E-01,1.91E+03
171,27.002,-18.0003,30,3848880,4591915,0,14121756,116260,0,0,0,34.925993,413190,394380,72872,125542,24061,10836,806,4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40E+01,3.13E+03,6.93E+02,4.52E+00,9.40E+01,2.14E-05,8.946553193,7.02553737,84.02790944,,,,2.53E+03,3.44E+02,4.27E+03,5.84E+02,2.51E+00,1.00E-01,2.40E+03
172,30,-18.0003,30,3845904,4584616,0,14092921,116006,0,0,0,35.068825,404400,386190,67775,120093,23385,11080,860,4756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50E+01,3.38E+03,6.90E+02,4.90E+00,9.50E+01,2.40E-05,8.615938162,6.444528716,84.93953312,,,,2.36E+03,3.21E+02,4.15E+03,5.68E+02,2.51E+00,9.29E-02,2.67E+03
177,-30,-15.0001,30,3841191,4580393,0,14405870,116379,0,0,0,35.253354,637140,596970,276224,190628,24746,4655,1276,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.60E+01,9.61E+02,6.51E+02,1.48E+00,9.60E+01,1.71E-05,14.400158,34.0598878,51.5399542,,,,1.01E+04,1.37E+03,4.94E+03,6.77E+02,2.65E+00,7.45E-01,1.63E+02
178,-27.002,-15.0001,30,3831329,4567605,0,14260950,115548,0,0,0,35.287275,619230,580680,258856,188371,25034,5051,1277,3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.70E+01,9.59E+02,6.52E+02,1.47E+00,9.70E+01,1.71E-05,14.43229522,31.83964413,53.72806065,,,,9.41E+03,1.28E+03,4.99E+03,6.84E+02,2.64E+00,6.79E-01,1.85E+02
179,-23.999,-15.0001,30,3820983,4558438,0,14319032,116001,0,0,0,35.035901,604650,568350,242308,186069,24819,5020,1284,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80E+01,9.48E+02,6.47E+02,1.47E+00,9.80E+01,1.73E-05,14.42167552,29.69774449,55.88058,,,,8.81E+03,1.20E+03,5.03E+03,6.89E+02,2.61E+00,6.42E-01,2.15E+02
180,-21.001,-15.0001,30,3810031,4548046,0,14073088,116185,0,0,0,35.072029,587940,552930,226485,183890,25282,5430,1182,3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90E+01,9.41E+02,6.46E+02,1.46E+00,9.90E+01,1.72E-05,14.36961038,27.64783215,57.98255746,,,,8.24E+03,1.12E+03,5.07E+03,6.95E+02,2.60E+00,6.01E-01,2.44E+02
181,-17.998,-15.0001,30,3805757,4539465,0,14210403,116311,0,0,0,35.029321,568080,535170,208703,179245,25226,5844,1173,3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+02,9.47E+02,6.43E+02,1.47E+00,1.00E+02,1.72E-05,14.27768845,25.68805367,60.03425788,,,,7.59E+03,1.03E+03,5.08E+03,6.96E+02,2.59E+00,5.62E-01,2.73E+02
182,-15,-15.0001,30,3819167,4556821,0,14244744,116806,0,0,0,35.186282,552900,521880,195153,177164,25660,6159,1167,3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01E+02,9.89E+02,6.48E+02,1.53E+00,1.01E+02,2.05E-05,14.14852385,23.82875887,62.02271728,,,,7.05E+03,9.59E+02,5.07E+03,6.94E+02,2.57E+00,5.10E-01,3.12E+02
183,-12.002,-15.0001,30,3843236,4583520,0,14317309,115673,0,0,0,35.241417,543060,512850,184057,176304,26087,6655,1095,3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02E+02,1.02E+03,6.51E+02,1.57E+00,1.02E+02,1.69E-05,13.98445529,22.0688526,63.94669211,,,,6.63E+03,9.01E+02,5.14E+03,7.05E+02,2.56E+00,5.00E-01,3.42E+02
184,-8.999,-15.0001,30,3837095,4571918,0,14057726,114438,0,0,0,35.231375,528180,499320,171062,172419,25900,6700,1051,3769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03E+02,1.05E+03,6.51E+02,1.62E+00,1.03E+02,1.69E-05,13.78802313,20.40647673,65.80550014,,,,6.15E+03,8.36E+02,5.10E+03,6.99E+02,2.55E+00,4.78E-01,3.74E+02
185,-6.001,-15.0001,30,3833491,4569400,0,14534558,115550,0,0,0,35.029762,523620,495300,159595,167203,25598,7014,1100,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04E+02,1.16E+03,6.56E+02,1.77E+00,1.04E+02,1.83E-05,13.56274013,18.84714258,67.59011729,,,,5.72E+03,7.78E+02,4.98E+03,6.83E+02,2.54E+00,4.59E-01,4.08E+02
186,-2.99801,-15.0001,30,3818198,4554975,0,13913283,115614,0,0,0,35.161909,503070,476700,148340,166196,26139,7499,1045,3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05E+02,1.12E+03,6.52E+02,1.72E+00,1.05E+02,1.60E-05,13.31101628,17.38437958,69.30460414,,,,5.31E+03,7.23E+02,5.05E+03,6.92E+02,2.53E+00,4.51E-01,4.41E+02
187,0,-15.0001,30,3815799,4550590,0,14133813,115457,0,0,0,35.16835,489630,464250,136498,162917,25833,7782,986,4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06E+02,1.14E+03,6.51E+02,1.76E+00,1.06E+02,1.54E-05,13.03678165,16.02088534,70.94233301,,,,4.87E+03,6.62E+02,5.04E+03,6.90E+02,2.53E+00,4.43E-01,4.68E+02
188,2.99801,-15.0001,30,3812575,4543142,0,14288652,116603,0,0,0,35.061428,479460,454980,127225,159288,25782,8064,1032,4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07E+02,1.18E+03,6.53E+02,1.81E+00,1.07E+02,1.54E-05,12.74269343,14.75137661,72.50592996,,,,4.52E+03,6.15E+02,4.98E+03,6.82E+02,2.52E+00,4.23E-01,5.04E+02
189,6.001,-15.0001,30,3807352,4533779,0,14187359,115052,0,0,0,35.009926,468900,445320,118372,155648,25871,8348,981,4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08E+02,1.24E+03,6.54E+02,1.90E+00,1.08E+02,1.60E-05,12.43120748,13.57041388,73.99837864,,,,4.19E+03,5.70E+02,4.90E+03,6.71E+02,2.52E+00,3.93E-01,5.53E+02
190,8.999,-15.0001,30,3818885,4538689,0,14350802,116001,0,0,0,35.185072,459150,436680,110702,153068,25624,8734,987,4210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09E+02,1.33E+03,6.59E+02,2.02E+00,1.09E+02,1.66E-05,12.10627754,12.47796067,75.41576179,,,,3.91E+03,5.31E+02,4.84E+03,6.64E+02,2.51E+00,3.52E-01,6.25E+02
191,12.002,-15.0001,30,3848673,4576671,0,14048434,115571,0,0,0,35.276028,450810,429090,104193,149901,25558,9166,909,4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10E+02,1.45E+03,6.65E+02,2.18E+00,1.10E+02,1.69E-05,11.76951237,11.46618752,76.7643001,,,,3.67E+03,4.99E+02,4.80E+03,6.58E+02,2.51E+00,2.93E-01,7.43E+02
192,15,-15.0001,30,3833274,4571953,0,13995614,115760,0,0,0,35.060484,444600,423300,96190,146052,25888,9448,912,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+02,1.59E+03,6.67E+02,2.39E+00,1.11E+02,1.67E-05,11.42458401,10.53386317,78.04155282,,,,3.35E+03,4.55E+02,4.74E+03,6.49E+02,2.51E+00,2.36E-01,8.89E+02
193,17.998,-15.0001,30,3826210,4565705,0,14431681,115975,0,0,0,35.069249,434700,414090,90161,142126,25605,9739,915,4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+02,1.76E+03,6.66E+02,2.65E+00,1.12E+02,1.65E-05,11.07325427,9.674698177,79.25204755,,,,3.16E+03,4.30E+02,4.63E+03,6.34E+02,2.51E+00,2.06E-01,1.04E+03
194,21.001,-15.0001,30,3815803,4558338,0,14534080,115721,0,0,0,35.323181,423510,403860,84207,138401,24781,9950,861,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+02,1.97E+03,6.67E+02,2.95E+00,1.13E+02,1.65E-05,10.71713838,8.882738115,80.4001235,,,,2.93E+03,3.98E+02,4.53E+03,6.20E+02,2.51E+00,1.75E-01,1.22E+03
195,23.999,-15.0001,30,3803998,4547227,0,14219090,115968,0,0,0,35.108812,417030,397920,78126,134236,24582,10183,916,4595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14E+02,2.21E+03,6.69E+02,3.31E+00,1.14E+02,1.70E-05,10.35926411,8.156049355,81.48468654,,,,2.72E+03,3.70E+02,4.53E+03,6.20E+02,2.51E+00,1.47E-01,1.46E+03
196,27.002,-15.0001,30,3801559,4541778,0,14702970,115310,0,0,0,35.25401,400200,382500,73383,132397,24907,10457,865,4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15E+02,2.53E+03,6.83E+02,3.71E+00,1.15E+02,1.60E-05,10.00021515,7.487634353,82.51215049,,,,2.53E+03,3.44E+02,4.51E+03,6.17E+02,2.51E+00,1.23E-01,1.78E+03
197,30,-15.0001,30,3791660,4527487,0,13990684,116244,0,0,0,35.127242,408120,389520,69070,127895,24299,10897,816,4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16E+02,2.83E+03,6.78E+02,4.18E+00,1.16E+02,1.94E-05,9.642728175,6.875457299,83.48181453,,,,2.39E+03,3.25E+02,4.36E+03,5.98E+02,2.51E+00,1.08E-01,2.10E+03
201,-32.998,-12,30,3801914,4540590,0,14304008,115800,0,0,0,35.423003,652170,610110,289950,197542,25236,4265,1370,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17E+02,1.05E+03,6.46E+02,1.62E+00,1.17E+02,1.81E-05,15.40806115,37.41947999,47.17245886,,,,1.06E+04,1.44E+03,5.11E+03,7.00E+02,2.71E+00,8.08E-01,1.38E+02
