# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,Fe,Zr,,,,# Fe_alpha,Fe_beta,Co_alpha,Co_beta,# peak_position, peak_width, peak_intensity
129,-23.999,-20.9998,30,3981496,4936629,0,13176094,101609,0,0,0,35.11132,1424040,1246560,884832,316226,27726,2824,2862,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70E+01,1.28E+03,8.82E+02,1.46E+00,5.70E+01,1.15E-05,10.89067599,72.32372013,16.78560388,,,,3.27E+04,4.45E+03,5.50E+03,7.53E+02,3.00E+00,4.42E-01,3.97E+02
130,-21.001,-20.9998,30,3976539,4947090,0,13181769,102218,0,0,0,35.125205,1365360,1201020,836909,311503,28279,2921,2701,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80E+01,1.24E+03,8.69E+02,1.43E+00,5.80E+01,1.18E-05,11.3674655,70.41683861,18.21569589,,,,3.10E+04,4.21E+03,5.30E+03,7.26E+02,3.00E+00,4.69E-01,3.66E+02
131,-17.998,-20.9998,30,4009907,4971106,0,12805185,102733,0,0,0,35.067652,1317120,1163520,792543,308113,28612,3027,2713,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90E+01,1.21E+03,8.61E+02,1.41E+00,5.90E+01,1.22E-05,11.83425873,68.4413275,19.72441377,,,,2.93E+04,3.99E+03,5.50E+03,7.54E+02,2.99E+00,4.87E-01,3.43E+02
132,-15,-20.9998,30,4009411,4965233,0,13104687,102634,0,0,0,35.059568,1256040,1115100,743783,300965,28737,3194,2505,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E+01,1.20E+03,8.47E+02,1.41E+00,6.00E+01,1.31E-05,12.28584987,66.40990491,21.30424522,,,,2.75E+04,3.74E+03,5.92E+03,8.11E+02,2.98E+00,5.07E-01,3.22E+02
133,-12.002,-20.9998,30,4011721,4958869,0,13353427,102895,0,0,0,34.915026,1200780,1072200,696182,294448,28897,3295,2380,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10E+01,1.18E+03,8.32E+02,1.41E+00,6.10E+01,1.48E-05,12.71934729,64.32645973,22.95419298,,,,2.57E+04,3.50E+03,6.03E+03,8.26E+02,2.96E+00,5.28E-01,2.98E+02
134,-8.999,-20.9998,30,4013881,4950015,0,13746780,102957,0,0,0,35.029422,1141530,1024230,651384,287060,29126,3420,2263,3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20E+01,1.16E+03,8.17E+02,1.43E+00,6.20E+01,1.32E-05,13.13204827,62.19506648,24.67288526,,,,2.41E+04,3.27E+03,6.07E+03,8.32E+02,2.95E+00,5.59E-01,2.74E+02
135,-6.001,-20.9998,30,4002722,4915174,0,13389296,103081,0,0,0,35.131947,1076970,971670,603556,278513,29243,3565,2150,3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30E+01,1.14E+03,8.00E+02,1.43E+00,6.30E+01,1.34E-05,13.51907664,60.03136572,26.44955764,,,,2.22E+04,3.03E+03,6.18E+03,8.47E+02,2.93E+00,5.94E-01,2.47E+02
136,-2.99801,-20.9998,30,3996445,4944334,0,13293300,102726,0,0,0,35.012131,1037700,939360,566254,272514,29118,3812,2042,3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40E+01,1.14E+03,7.94E+02,1.44E+00,6.40E+01,1.39E-05,13.87852072,57.83707658,28.2844027,,,,2.09E+04,2.84E+03,6.12E+03,8.38E+02,2.90E+00,6.52E-01,2.25E+02
137,0,-20.9998,30,3990873,4944518,0,13527216,101754,0,0,0,35.119317,984690,895800,526638,264863,29089,3749,1903,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50E+01,1.13E+03,7.83E+02,1.44E+00,6.50E+01,1.51E-05,14.20640122,55.62884231,30.16475646,,,,1.94E+04,2.64E+03,6.13E+03,8.39E+02,2.87E+00,7.44E-01,2.06E+02
138,2.99801,-20.9998,30,3990552,4937258,0,13603521,102494,0,0,0,35.031336,939810,857580,489012,256549,29186,3859,1841,3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60E+01,1.11E+03,7.72E+02,1.44E+00,6.60E+01,1.43E-05,14.50067018,53.41232907,32.08700074,,,,1.80E+04,2.45E+03,6.09E+03,8.34E+02,2.83E+00,7.96E-01,1.87E+02
139,6.001,-20.9998,30,4036254,4969916,0,13220477,103282,0,0,0,35.128378,901710,825360,457665,250695,29041,4284,1837,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70E+01,1.12E+03,7.69E+02,1.45E+00,6.70E+01,1.44E-05,14.7596944,51.19324305,34.04706255,,,,1.68E+04,2.29E+03,5.83E+03,7.98E+02,2.79E+00,8.46E-01,1.82E+02
140,8.999,-20.9998,30,4035173,4968336,0,13447492,102463,0,0,0,34.93019,865860,795600,424910,243604,28683,4280,1809,3413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80E+01,1.10E+03,7.58E+02,1.45E+00,6.80E+01,1.48E-05,14.98068747,48.98820377,36.03110876,,,,1.57E+04,2.13E+03,5.76E+03,7.89E+02,2.75E+00,8.49E-01,1.76E+02
141,12.002,-20.9998,30,4030393,4961067,0,13877057,102734,0,0,0,35.147284,819270,755310,393371,234958,28163,4331,1619,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90E+01,1.09E+03,7.50E+02,1.46E+00,6.90E+01,1.50E-05,15.1631727,46.79843527,38.03839203,,,,1.45E+04,1.97E+03,5.70E+03,7.82E+02,2.72E+00,8.36E-01,1.76E+02
142,15,-20.9998,30,4019869,4953522,0,13752195,101609,0,0,0,34.996187,784170,724980,367528,228599,28000,4449,1587,3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00E+01,1.09E+03,7.46E+02,1.45E+00,7.00E+01,1.45E-05,15.3053902,44.63963449,40.05497531,,,,1.35E+04,1.84E+03,5.67E+03,7.77E+02,2.69E+00,7.93E-01,1.79E+02
143,17.998,-20.9998,30,4010709,4917654,0,13769395,102249,0,0,0,35.022887,741690,688440,339613,220087,27797,4569,1523,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10E+01,1.07E+03,7.35E+02,1.46E+00,7.10E+01,1.43E-05,15.40739246,42.51548886,42.07711868,,,,1.25E+04,1.70E+03,5.55E+03,7.61E+02,2.66E+00,7.65E-01,1.86E+02
144,21.001,-20.9998,30,4010335,4941091,0,13902328,102379,0,0,0,35.208239,712800,663720,317443,214532,27511,4716,1487,3467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20E+01,1.06E+03,7.27E+02,1.46E+00,7.20E+01,1.49E-05,15.46893666,40.42949635,44.10156699,,,,1.16E+04,1.58E+03,5.53E+03,7.57E+02,2.64E+00,7.32E-01,1.96E+02
145,23.999,-20.9998,30,4006835,4942270,0,13889009,101823,0,0,0,34.85646,690810,644520,294013,205546,26683,4881,1380,3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30E+01,1.05E+03,7.18E+02,1.47E+00,7.30E+01,1.58E-05,15.48999077,38.39472014,46.11528908,,,,1.08E+04,1.46E+03,5.34E+03,7.31E+02,2.62E+00,6.97E-01,2.06E+02
146,27.002,-20.9998,30,4006412,4938407,0,14061044,101272,0,0,0,34.987367,661860,618660,273124,199324,26225,4962,1367,3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40E+01,1.05E+03,7.11E+02,1.47E+00,7.40E+01,1.62E-05,15.47126463,36.40923814,48.11949723,,,,9.99E+03,1.36E+03,5.33E+03,7.30E+02,2.59E+00,6.71E-01,2.17E+02
152,-30,-18.0003,30,4044942,5004848,0,13381066,100072,0,0,0,34.931909,1621560,1396410,1019195,345527,28767,2521,3028,2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50E+01,2.55E+03,9.32E+02,2.74E+00,7.50E+01,1.13E-05,10.35344924,76.44048311,13.20606766,,,,3.78E+04,5.14E+03,5.34E+03,7.31E+02,3.03E+00,7.91E-02,1.62E+03
153,-27.002,-18.0003,30,4037123,4980203,0,13065314,101311,0,0,0,34.947274,1551630,1344150,963696,339921,28847,2638,2987,2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60E+01,2.02E+03,9.14E+02,2.20E+00,7.60E+01,1.14E-05,10.87454049,74.72446881,14.4009907,,,,3.57E+04,4.86E+03,5.45E+03,7.46E+02,3.03E+00,1.24E-01,1.01E+03
154,-23.999,-18.0003,30,4034146,4969476,0,13274960,101572,0,0,0,35.140322,1475520,1285290,911124,333480,29525,2678,2868,2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70E+01,1.37E+03,8.97E+02,1.53E+00,7.70E+01,1.13E-05,11.39449703,72.93148496,15.67401801,,,,3.38E+04,4.60E+03,5.56E+03,7.62E+02,3.01E+00,3.91E-01,4.45E+02
155,-21.001,-18.0003,30,4027343,4954550,0,13298278,101018,0,0,0,34.949519,1413270,1239150,855882,328368,29959,2747,2765,2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80E+01,1.27E+03,8.78E+02,1.44E+00,7.80E+01,1.16E-05,11.90813501,71.0710656,17.02079938,,,,3.17E+04,4.31E+03,5.74E+03,7.86E+02,3.00E+00,4.56E-01,3.87E+02
156,-17.998,-18.0003,30,4018278,4931402,0,13133236,100163,0,0,0,35.02701,1342800,1183350,802597,320351,30213,2970,2632,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90E+01,1.22E+03,8.61E+02,1.42E+00,7.90E+01,1.20E-05,12.41336891,69.14190246,18.44472863,,,,2.97E+04,4.04E+03,6.23E+03,8.53E+02,2.99E+00,4.77E-01,3.59E+02
157,-15,-18.0003,30,4014813,4901206,0,13379361,101098,0,0,0,35.108203,1273380,1128930,750950,312412,30477,2958,2533,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00E+01,1.18E+03,8.42E+02,1.41E+00,8.00E+01,1.22E-05,12.90474756,67.15605588,19.93919656,,,,2.78E+04,3.77E+03,6.31E+03,8.65E+02,2.98E+00,4.91E-01,3.28E+02
158,-12.002,-18.0003,30,4010760,4921622,0,13461172,100635,0,0,0,35.133875,1217910,1085640,706543,306783,30662,3177,2418,3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10E+01,1.18E+03,8.32E+02,1.42E+00,8.10E+01,1.26E-05,13.37925635,65.11673025,21.5040134,,,,2.61E+04,3.55E+03,6.41E+03,8.78E+02,2.97E+00,5.11E-01,3.07E+02
159,-8.999,-18.0003,30,4001624,4928953,0,13381472,101623,0,0,0,34.932369,1172070,1048050,662423,301146,30620,3218,2265,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20E+01,1.17E+03,8.21E+02,1.42E+00,8.20E+01,1.30E-05,13.83389506,63.02784254,23.13826241,,,,2.45E+04,3.33E+03,6.49E+03,8.89E+02,2.96E+00,5.36E-01,2.86E+02
160,-6.001,-18.0003,30,4037179,4970861,0,13624826,100359,0,0,0,35.16238,1117680,1004070,621974,296068,31330,3482,2218,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30E+01,1.17E+03,8.15E+02,1.43E+00,8.30E+01,1.34E-05,14.26345806,60.90399988,24.83254207,,,,2.30E+04,3.12E+03,6.61E+03,9.05E+02,2.94E+00,5.64E-01,2.64E+02
161,-2.99801,-18.0003,30,4037251,4968729,0,13569946,101804,0,0,0,35.287078,1059090,956280,579236,286275,31184,3521,2140,3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40E+01,1.15E+03,8.01E+02,1.43E+00,8.40E+01,1.37E-05,14.66579773,58.74681133,26.58739094,,,,2.13E+04,2.90E+03,6.61E+03,9.06E+02,2.92E+00,6.15E-01,2.44E+02
162,0,-18.0003,30,4034122,4963571,0,13656241,101496,0,0,0,35.248246,1011030,916320,538700,279067,30899,3711,1988,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50E+01,1.13E+03,7.91E+02,1.43E+00,8.50E+01,1.40E-05,15.03636237,56.57220906,28.39142857,,,,1.98E+04,2.70E+03,6.24E+03,8.56E+02,2.89E+00,6.82E-01,2.19E+02
163,2.99801,-18.0003,30,4033660,4959274,0,13853724,100852,0,0,0,34.958476,970650,883440,500089,271225,30440,3811,1924,3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60E+01,1.13E+03,7.79E+02,1.45E+00,8.60E+01,1.43E-05,15.37304302,54.38538665,30.24157033,,,,1.84E+04,2.51E+03,6.21E+03,8.51E+02,2.86E+00,7.72E-01,2.00E+02
164,6.001,-18.0003,30,4019522,4943267,0,13410322,101064,0,0,0,34.939459,925410,845790,465079,263283,30500,3973,1890,3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70E+01,1.11E+03,7.68E+02,1.44E+00,8.70E+01,1.45E-05,15.67360441,52.19193701,32.13445858,,,,1.71E+04,2.32E+03,6.21E+03,8.50E+02,2.82E+00,8.16E-01,1.84E+02
165,8.999,-18.0003,30,4013605,4917180,0,13803594,101091,0,0,0,34.954975,878070,805350,429600,254037,30047,4018,1736,3457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80E+01,1.09E+03,7.54E+02,1.45E+00,8.80E+01,1.48E-05,15.93491065,50.00785948,34.05722987,,,,1.58E+04,2.15E+03,6.12E+03,8.39E+02,2.78E+00,8.48E-01,1.76E+02
166,12.002,-18.0003,30,4008030,4923688,0,13834938,100813,0,0,0,34.988303,835050,768630,399183,246769,29543,4056,1708,3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90E+01,1.08E+03,7.49E+02,1.45E+00,8.90E+01,1.44E-05,16.15609035,47.83473803,36.00917162,,,,1.46E+04,1.99E+03,6.06E+03,8.30E+02,2.75E+00,8.40E-01,1.71E+02
167,15,-18.0003,30,3995861,4932327,0,13234926,100421,0,0,0,34.942095,798000,737640,373467,240481,29442,4215,1586,3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00E+01,1.09E+03,7.47E+02,1.45E+00,9.00E+01,1.42E-05,16.3350603,45.68772018,37.97721952,,,,1.37E+04,1.86E+03,6.04E+03,8.27E+02,2.71E+00,8.12E-01,1.73E+02
168,17.998,-18.0003,30,4026118,4967676,0,13928092,100436,0,0,0,34.941975,769440,713040,349541,233756,29469,4457,1595,3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.10E+01,1.08E+03,7.41E+02,1.46E+00,9.10E+01,1.45E-05,16.47143577,43.5707254,39.95783883,,,,1.29E+04,1.75E+03,5.98E+03,8.19E+02,2.69E+00,7.79E-01,1.77E+02
169,21.001,-18.0003,30,4039707,4976050,0,13618735,100152,0,0,0,34.973525,740610,687870,324501,225672,28627,4599,1478,3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.20E+01,1.07E+03,7.31E+02,1.46E+00,9.20E+01,1.57E-05,16.56476203,41.48735375,41.94788421,,,,1.19E+04,1.61E+03,5.91E+03,8.10E+02,2.66E+00,7.50E-01,1.83E+02
170,23.999,-18.0003,30,4036805,4973698,0,14157960,101152,0,0,0,34.997801,707850,659190,300161,218264,28078,4764,1424,3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30E+01,1.06E+03,7.22E+02,1.47E+00,9.30E+01,1.58E-05,16.61469092,39.45075619,43.93455289,,,,1.10E+04,1.49E+03,5.80E+03,7.95E+02,2.63E+00,7.26E-01,1.93E+02
171,27.002,-18.0003,30,4033693,4962367,0,14023325,99823,0,0,0,35.11267,677340,631830,278575,210733,27396,4778,1403,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40E+01,1.05E+03,7.15E+02,1.47E+00,9.40E+01,1.61E-05,16.62174397,37.45943543,45.9188206,,,,1.02E+04,1.39E+03,5.66E+03,7.75E+02,2.61E+00,6.95E-01,2.03E+02
172,30,-18.0003,30,4032332,4954757,0,14426327,100640,0,0,0,34.985189,639180,598590,251833,196781,26282,4710,1319,3563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50E+01,1.04E+03,7.02E+02,1.48E+00,9.50E+01,1.63E-05,16.58646061,35.52477803,47.88876136,,,,9.19E+03,1.25E+03,5.36E+03,7.35E+02,2.59E+00,6.74E-01,2.02E+02
177,-30,-15.0001,30,4016942,4954471,0,13010461,100569,0,0,0,34.990095,1653150,1419330,1036297,359306,29953,2320,3115,2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.60E+01,2.82E+03,9.36E+02,3.01E+00,9.60E+01,1.12E-05,10.81096453,76.87435346,12.314682,,,,3.83E+04,5.21E+03,5.67E+03,7.76E+02,3.03E+00,7.41E-02,1.88E+03
178,-27.002,-15.0001,30,4015380,4921832,0,13204696,100984,0,0,0,34.958223,1575120,1362150,976861,352019,30296,2411,3021,2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.70E+01,2.34E+03,9.13E+02,2.56E+00,9.70E+01,1.15E-05,11.36618566,75.20013636,13.43367798,,,,3.61E+04,4.91E+03,5.81E+03,7.96E+02,3.03E+00,8.88E-02,1.40E+03
179,-23.999,-15.0001,30,4013551,4942349,0,13428779,100204,0,0,0,34.900241,1517190,1318650,926687,347448,31493,2608,2990,2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80E+01,1.63E+03,9.01E+02,1.81E+00,9.80E+01,1.12E-05,11.92231805,73.44984238,14.62783957,,,,3.43E+04,4.66E+03,6.33E+03,8.67E+02,3.02E+00,2.44E-01,6.05E+02
180,-21.001,-15.0001,30,4045911,4976183,0,13938532,100160,0,0,0,35.103409,1451070,1266930,877484,342848,31635,2708,2811,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90E+01,1.30E+03,8.91E+02,1.46E+00,9.90E+01,1.15E-05,12.47382711,71.63275441,15.89341848,,,,3.24E+04,4.41E+03,6.65E+03,9.11E+02,3.01E+00,4.38E-01,4.09E+02
181,-17.998,-15.0001,30,4051998,4968945,0,13346962,100285,0,0,0,34.981377,1393230,1222680,826086,338025,32295,2864,2671,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+02,1.25E+03,8.76E+02,1.43E+00,1.00E+02,1.18E-05,13.01868504,69.7470863,17.23422866,,,,3.05E+04,4.15E+03,6.71E+03,9.20E+02,3.00E+00,4.64E-01,3.75E+02
182,-15,-15.0001,30,4047317,4951724,0,13300369,100721,0,0,0,35.053181,1325400,1169760,774459,330893,32434,2894,2569,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01E+02,1.21E+03,8.58E+02,1.41E+00,1.01E+02,1.22E-05,13.55114094,67.80442409,18.64443497,,,,2.86E+04,3.89E+03,6.90E+03,9.45E+02,2.99E+00,4.82E-01,3.49E+02
183,-12.002,-15.0001,30,4043492,4939695,0,13215135,100655,0,0,0,34.986423,1262220,1120980,723970,324257,32595,2996,2459,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02E+02,1.19E+03,8.41E+02,1.41E+00,1.02E+02,1.26E-05,14.06799915,65.80772285,20.12427801,,,,2.67E+04,3.63E+03,6.98E+03,9.57E+02,2.98E+00,4.99E-01,3.25E+02
184,-8.999,-15.0001,30,4044538,4932286,0,13507070,100178,0,0,0,34.980788,1203510,1074060,675910,316386,33069,3187,2323,3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03E+02,1.17E+03,8.27E+02,1.42E+00,1.03E+02,1.28E-05,14.56619436,63.76003589,21.67376976,,,,2.49E+04,3.39E+03,7.00E+03,9.59E+02,2.97E+00,5.17E-01,2.99E+02
185,-6.001,-15.0001,30,4035314,4894582,0,13350869,100292,0,0,0,35.126327,1132920,1016340,626695,306432,32639,3265,2344,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04E+02,1.15E+03,8.09E+02,1.43E+00,1.04E+02,1.33E-05,15.0399401,61.67583474,23.28422516,,,,2.31E+04,3.14E+03,6.95E+03,9.53E+02,2.96E+00,5.44E-01,2.75E+02
186,-2.99801,-15.0001,30,4026258,4909319,0,13476212,100243,0,0,0,35.09132,1080180,973830,583717,298781,32266,3321,2126,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05E+02,1.14E+03,7.96E+02,1.44E+00,1.05E+02,1.36E-05,15.48709653,59.5560403,24.95686317,,,,2.15E+04,2.92E+03,6.64E+03,9.10E+02,2.94E+00,5.76E-01,2.52E+02
187,0,-15.0001,30,4019572,4922015,0,13401889,100149,0,0,0,35.134258,1032660,934590,544918,292156,32689,3644,2035,3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06E+02,1.13E+03,7.88E+02,1.43E+00,1.06E+02,1.38E-05,15.90260416,57.4159642,26.68143164,,,,2.00E+04,2.73E+03,6.96E+03,9.54E+02,2.92E+00,6.21E-01,2.30E+02
188,2.99801,-15.0001,30,4025381,4930043,0,12779547,99284,0,0,0,35.111409,987540,897990,509744,284486,31892,3651,1996,3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07E+02,1.12E+03,7.80E+02,1.44E+00,1.07E+02,1.42E-05,16.28386918,55.26085784,28.45527299,,,,1.88E+04,2.55E+03,6.60E+03,9.05E+02,2.89E+00,7.00E-01,2.10E+02
189,6.001,-15.0001,30,4053193,4958144,0,13485483,99818,0,0,0,35.163321,946470,863250,475216,277891,32349,3830,1895,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08E+02,1.80E+03,7.74E+02,2.33E+00,1.08E+02,1.46E-05,16.62851591,53.0956265,30.27585759,,,,1.74E+04,2.37E+03,6.66E+03,9.13E+02,2.86E+00,7.80E-01,1.91E+02
190,8.999,-15.0001,30,4044985,4950691,0,13361941,101086,0,0,0,35.008216,903480,827430,441569,269064,31764,3920,1813,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09E+02,1.11E+03,7.66E+02,1.45E+00,1.09E+02,1.43E-05,16.93290338,50.93599614,32.13110048,,,,1.62E+04,2.20E+03,6.60E+03,9.04E+02,2.82E+00,8.25E-01,1.78E+02
191,12.002,-15.0001,30,4038505,4949422,0,13739129,100553,0,0,0,35.1412,853500,785130,410390,261778,31330,4117,1759,3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10E+02,1.10E+03,7.59E+02,1.45E+00,1.10E+02,1.40E-05,17.19580534,48.78338746,34.02080719,,,,1.50E+04,2.04E+03,6.57E+03,9.00E+02,2.78E+00,8.31E-01,1.70E+02
192,15,-15.0001,30,4035952,4946478,0,14105021,101430,0,0,0,34.949907,819330,756180,382026,253328,31071,4023,1626,3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+02,1.09E+03,7.47E+02,1.46E+00,1.11E+02,1.42E-05,17.4147286,46.65273549,35.93253591,,,,1.40E+04,1.91E+03,6.46E+03,8.85E+02,2.74E+00,8.38E-01,1.71E+02
193,17.998,-15.0001,30,4026554,4929012,0,13458544,99691,0,0,0,35.0165,784650,725910,351399,244919,30771,4249,1586,3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+02,1.07E+03,7.32E+02,1.47E+00,1.12E+02,1.53E-05,17.58882083,44.54815875,37.86302042,,,,1.29E+04,1.75E+03,6.36E+03,8.72E+02,2.71E+00,8.15E-01,1.71E+02
194,21.001,-15.0001,30,4035218,4929032,0,14418825,100603,0,0,0,35.080379,749190,694860,325887,236306,30015,4337,1497,3402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+02,1.06E+03,7.23E+02,1.47E+00,1.13E+02,1.57E-05,17.71761037,42.47300582,39.80938381,,,,1.19E+04,1.62E+03,6.27E+03,8.59E+02,2.68E+00,7.88E-01,1.75E+02
195,23.999,-15.0001,30,4026909,4887331,0,13998902,100326,0,0,0,35.179962,708930,659820,300455,226380,29072,4485,1443,3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14E+02,1.05E+03,7.11E+02,1.47E+00,1.14E+02,1.58E-05,17.80015037,40.44060366,41.75924598,,,,1.10E+04,1.49E+03,6.10E+03,8.36E+02,2.65E+00,7.55E-01,1.78E+02
