# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,Fe,Zr,,,,# Fe_alpha,Fe_beta,Co_alpha,Co_beta,# peak_position, peak_width, peak_intensity
192,15,-15.0001,30,3693119,4387084,0,14144029,105979,0,0,0,35.241695,931440,850410,141562,572786,83014,4208,1671,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+02,1.00E+03,7.21E+02,1.39E+00,1.11E+02,1.34E-05,47.42923467,15.19041664,37.3803487,,,,4.48E+03,6.10E+02,2.04E+04,2.79E+03,2.84E+00,7.86E-01,2.06E+02
193,17.998,-15.0001,30,3688546,4379355,0,14298194,105648,0,0,0,35.133812,911640,834000,132586,561259,81764,4296,1643,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+02,9.91E+02,7.14E+02,1.39E+00,1.12E+02,1.35E-05,46.98569101,14.2661703,38.74813869,,,,4.17E+03,5.67E+02,2.00E+04,2.75E+03,2.81E+00,7.85E-01,2.11E+02
194,21.001,-15.0001,30,3724606,4368829,0,14136224,104925,0,0,0,34.89737,893550,818850,124617,547638,80068,4406,1572,3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+02,9.86E+02,7.09E+02,1.39E+00,1.13E+02,1.36E-05,46.47671199,13.39435337,40.12893464,,,,3.92E+03,5.34E+02,1.97E+04,2.69E+03,2.79E+00,7.73E-01,2.16E+02
195,23.999,-15.0001,30,3728942,4395823,0,14313009,105188,0,0,0,35.169882,870060,799140,116828,538282,79113,4630,1532,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14E+02,9.88E+02,7.10E+02,1.39E+00,1.14E+02,1.37E-05,45.90727129,12.57543058,41.51729814,,,,3.63E+03,4.94E+02,1.93E+04,2.65E+03,2.77E+00,7.60E-01,2.25E+02
196,27.002,-15.0001,30,3719820,4417673,0,13981121,105237,0,0,0,35.126222,856050,787050,111249,529242,77697,4719,1610,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15E+02,9.93E+02,7.11E+02,1.40E+00,1.15E+02,1.37E-05,45.27914608,11.80400074,42.91685318,,,,3.46E+03,4.71E+02,1.90E+04,2.61E+03,2.75E+00,7.44E-01,2.34E+02
197,30,-15.0001,30,3722368,4418562,0,14768741,104888,0,0,0,34.917823,842850,775770,105343,517614,76599,4966,1587,3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16E+02,9.80E+02,7.07E+02,1.39E+00,1.16E+02,1.38E-05,44.59790829,11.08021323,44.32187847,,,,3.25E+03,4.42E+02,1.86E+04,2.55E+03,2.72E+00,7.37E-01,2.42E+02
201,-32.998,-12,30,3705215,4447502,0,13782531,104957,0,0,0,35.219338,171540,167010,688,639,472,719,295,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17E+02,8.32E+02,4.68E+02,1.78E+00,1.17E+02,3.43E-05,45.26288834,38.24620468,16.49090698,,,,1.32E+01,1.79E+00,1.44E+01,1.98E+00,3.40E+00,6.94E-01,4.54E+01
202,-30,-12,30,3701139,4430413,0,14051966,104226,0,0,0,34.932153,1294770,1146210,371710,671904,91591,2224,2450,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18E+02,1.10E+03,7.83E+02,1.40E+00,1.18E+02,1.26E-05,46.20622024,36.35149826,17.44228151,,,,1.29E+04,1.76E+03,2.21E+04,3.02E+03,3.09E+00,4.50E-01,3.15E+02
203,-27.002,-12,30,3694129,4420541,0,14172227,104872,0,0,0,35.078695,1272150,1128360,351422,677609,91623,2280,2309,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19E+02,1.09E+03,7.81E+02,1.40E+00,1.19E+02,1.26E-05,47.07026409,34.50748847,18.42224744,,,,1.22E+04,1.65E+03,2.24E+04,3.07E+03,3.09E+00,4.60E-01,3.08E+02
204,-23.999,-12,30,3692962,4402276,0,13953092,105585,0,0,0,35.139251,1248870,1109400,328617,678507,92669,2504,2239,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20E+02,1.08E+03,7.74E+02,1.39E+00,1.20E+02,1.27E-05,47.85273165,32.71552964,19.43173871,,,,1.13E+04,1.54E+03,2.26E+04,3.10E+03,3.08E+00,4.73E-01,3.02E+02
205,-21.001,-12,30,3743662,4429171,0,14060513,105697,0,0,0,35.045088,1240440,1103070,311706,683687,94024,2635,2212,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21E+02,1.08E+03,7.76E+02,1.39E+00,1.21E+02,1.28E-05,48.54808881,30.98525178,20.46665941,,,,1.07E+04,1.45E+03,2.30E+04,3.15E+03,3.07E+00,4.82E-01,2.95E+02
206,-17.998,-12,30,3481409,4121081,0,0,105381,0,0,0,34.944911,1221060,1087710,292957,680468,94220,2759,2150,2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22E+02,1.07E+03,7.69E+02,1.39E+00,1.22E+02,1.28E-05,49.15657502,29.31389289,21.52953208,,,,9.99E+03,1.36E+03,2.31E+04,3.16E+03,3.06E+00,4.93E-01,2.86E+02
207,-15,-12,30,3745318,4370036,0,14219820,105886,0,0,0,34.977291,1193190,1065030,273205,676541,94147,2738,2145,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23E+02,1.05E+03,7.61E+02,1.38E+00,1.23E+02,1.29E-05,49.67482088,27.70917176,22.61600736,,,,9.30E+03,1.27E+03,2.31E+04,3.17E+03,3.06E+00,5.09E-01,2.82E+02
208,-12.002,-12,30,3735497,4397032,0,13986638,105639,0,0,0,35.187328,1179540,1054590,259051,682626,94896,3025,2443,2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24E+02,1.06E+03,7.66E+02,1.39E+00,1.24E+02,1.30E-05,50.10308685,26.16995273,23.72696042,,,,8.76E+03,1.19E+03,2.35E+04,3.21E+03,3.05E+00,5.17E-01,2.75E+02
209,-8.999,-12,30,3466737,4121271,0,0,106201,0,0,0,34.903535,1171590,1048350,244061,680553,95208,3070,2174,2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25E+02,1.05E+03,7.62E+02,1.38E+00,1.25E+02,1.32E-05,50.44177325,24.6947823,24.86344445,,,,8.18E+03,1.11E+03,2.36E+04,3.23E+03,3.03E+00,5.34E-01,2.73E+02
210,-6.001,-12,30,3722860,4388139,0,13792855,105345,0,0,0,35.118056,1142520,1024440,228952,674744,94999,3325,2163,2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E+02,1.05E+03,7.57E+02,1.38E+00,1.26E+02,1.30E-05,50.69035228,23.28890897,26.02073875,,,,7.63E+03,1.04E+03,2.35E+04,3.22E+03,3.02E+00,5.50E-01,2.63E+02
211,-2.99801,-12,30,3451391,4097691,0,0,105713,0,0,0,35.028049,1117290,1004250,212590,666308,94326,3260,2084,2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27E+02,1.04E+03,7.50E+02,1.38E+00,1.27E+02,1.32E-05,50.85064826,21.94744699,27.20190475,,,,7.02E+03,9.55E+02,2.33E+04,3.19E+03,3.01E+00,5.72E-01,2.56E+02
212,0,-12,30,3445706,4090851,0,433434,106027,0,0,0,35.023389,1091820,983640,199939,655764,93706,3369,2008,2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28E+02,1.03E+03,7.45E+02,1.38E+00,1.28E+02,1.32E-05,50.92359218,20.67424656,28.40216126,,,,6.58E+03,8.95E+02,2.30E+04,3.15E+03,2.99E+00,6.05E-01,2.48E+02
213,2.99801,-12,30,3468412,4105901,0,61841,105907,0,0,0,35.112404,1070790,965910,188050,649851,92969,3574,1859,2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29E+02,1.03E+03,7.45E+02,1.39E+00,1.29E+02,1.32E-05,50.91151772,19.46586591,29.62261637,,,,6.15E+03,8.36E+02,2.29E+04,3.14E+03,2.98E+00,6.40E-01,2.42E+02
214,6.001,-12,30,3486334,4083720,0,2656234,105476,0,0,0,35.02212,1044600,945420,174695,638579,91906,3686,1875,2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30E+02,1.02E+03,7.35E+02,1.38E+00,1.30E+02,1.32E-05,50.81636258,18.31914623,30.86449119,,,,5.65E+03,7.68E+02,2.27E+04,3.11E+03,2.95E+00,6.82E-01,2.30E+02
215,8.999,-12,30,3727709,4378416,0,14128017,105372,0,0,0,35.144382,1025730,928830,164122,632953,90955,3848,1889,2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31E+02,1.02E+03,7.37E+02,1.38E+00,1.31E+02,1.32E-05,50.64121881,17.23594268,32.12283851,,,,5.29E+03,7.20E+02,2.25E+04,3.09E+03,2.93E+00,7.22E-01,2.24E+02
216,12.002,-12,30,3712901,4378778,0,13891207,105684,0,0,0,35.026224,1008720,915060,154098,624541,90177,4061,1794,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32E+02,1.02E+03,7.34E+02,1.39E+00,1.32E+02,1.33E-05,50.38813437,16.21083054,33.40103509,,,,4.91E+03,6.68E+02,2.23E+04,3.05E+03,2.90E+00,7.57E-01,2.17E+02
217,15,-12,30,3708889,4381020,0,14030654,104901,0,0,0,35.032202,984300,894180,144585,610878,88502,4152,1789,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E+02,1.01E+03,7.29E+02,1.38E+00,1.33E+02,1.32E-05,50.06111835,15.24489126,34.69399039,,,,4.57E+03,6.21E+02,2.19E+04,3.00E+03,2.88E+00,7.79E-01,2.14E+02
218,17.998,-12,30,3643620,4296962,0,12060899,105918,0,0,0,35.147208,958380,873000,135684,599568,86992,4307,1813,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+02,1.00E+03,7.25E+02,1.39E+00,1.34E+02,1.32E-05,49.6628083,14.33406668,36.00312501,,,,4.27E+03,5.81E+02,2.16E+04,2.96E+03,2.85E+00,7.97E-01,2.15E+02
219,21.001,-12,30,3703968,4366027,0,14206518,105462,0,0,0,34.896662,938970,856920,125683,577515,84434,4223,4592,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35E+02,1.03E+03,7.22E+02,1.42E+00,1.35E+02,1.22E-05,49.19569815,13.474624,37.32967785,,,,3.91E+03,5.31E+02,2.08E+04,2.85E+03,2.82E+00,9.54E-01,2.03E+02
220,23.999,-12,30,3696500,4356570,0,13802306,105948,0,0,0,35.147185,908190,830820,119150,570363,83727,4456,1642,3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E+02,9.88E+02,7.14E+02,1.38E+00,1.36E+02,1.34E-05,48.66460359,12.66686345,38.66853296,,,,3.71E+03,5.04E+02,2.06E+04,2.82E+03,2.80E+00,7.81E-01,2.17E+02
221,27.002,-12,30,3696212,4309213,0,14181983,104948,0,0,0,35.073753,875400,803520,110267,550773,80898,4452,1603,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E+02,9.72E+02,7.01E+02,1.39E+00,1.37E+02,1.34E-05,48.0711302,11.90549356,40.02337624,,,,3.41E+03,4.63E+02,1.99E+04,2.73E+03,2.78E+00,7.59E-01,2.17E+02
222,30,-12,30,3424792,4062337,0,0,105384,0,0,0,34.997725,867480,796470,105367,543700,80316,4559,1560,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38E+02,9.74E+02,7.04E+02,1.38E+00,1.38E+02,1.35E-05,47.42060694,11.19068863,41.38870444,,,,3.24E+03,4.41E+02,1.97E+04,2.70E+03,2.76E+00,7.61E-01,2.29E+02
223,32.998,-12,30,3423671,4066038,0,0,104963,0,0,0,34.999103,844920,777480,98662,530337,78422,4864,1549,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39E+02,9.68E+02,7.01E+02,1.38E+00,1.39E+02,1.35E-05,46.71542921,10.51858978,42.76598101,,,,3.01E+03,4.10E+02,1.93E+04,2.64E+03,2.74E+00,7.54E-01,2.31E+02
226,-32.998,-8.99983,30,3676034,4383253,0,13681366,104215,0,0,0,35.140275,169200,164850,667,606,506,765,287,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40E+02,8.22E+02,4.61E+02,1.78E+00,1.40E+02,3.43E-05,46.97631745,37.83833458,15.18534797,,,,1.46E+01,1.98E+00,3.31E+01,4.53E+00,3.40E+00,7.00E-01,4.41E+01
227,-30,-8.99983,30,3675914,4366614,0,14214311,104008,0,0,0,35.004991,1337130,1179870,374719,709391,95830,2167,2337,2459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41E+02,1.13E+03,7.89E+02,1.43E+00,1.41E+02,1.22E-05,47.9731247,35.9731623,16.05371299,,,,1.30E+04,1.77E+03,2.36E+04,3.23E+03,3.10E+00,4.35E-01,3.35E+02
228,-27.002,-8.99983,30,3404945,4073471,0,0,104893,0,0,0,35.32937,1303620,1152090,351913,711130,97097,2300,2396,2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42E+02,1.11E+03,7.83E+02,1.41E+00,1.42E+02,1.23E-05,48.89219669,34.1584888,16.9493145,,,,1.22E+04,1.66E+03,2.38E+04,3.27E+03,3.09E+00,4.53E-01,3.25E+02
229,-23.999,-8.99983,30,3662949,4310966,0,14315524,104687,0,0,0,35.047107,1282920,1137180,329025,708196,96970,2309,2277,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43E+02,1.09E+03,7.73E+02,1.41E+00,1.43E+02,1.24E-05,49.73119471,32.3955525,17.87325279,,,,1.13E+04,1.54E+03,2.39E+04,3.28E+03,3.09E+00,4.61E-01,3.13E+02
230,-21.001,-8.99983,30,3643675,4295014,0,13780662,105278,0,0,0,34.948249,1267200,1124820,309014,708679,97826,2447,2249,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44E+02,1.08E+03,7.67E+02,1.40E+00,1.44E+02,1.24E-05,50.48416454,30.6938824,18.82195306,,,,1.06E+04,1.44E+03,2.41E+04,3.30E+03,3.08E+00,4.71E-01,3.09E+02
231,-17.998,-8.99983,30,3643216,4325759,0,14112730,105035,0,0,0,35.161361,1248540,1109370,292909,712887,98385,2492,2286,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45E+02,1.07E+03,7.68E+02,1.39E+00,1.45E+02,1.24E-05,51.15138333,29.05061399,19.79800268,,,,9.95E+03,1.35E+03,2.44E+04,3.34E+03,3.07E+00,4.84E-01,3.02E+02
232,-15,-8.99983,30,3399131,4061299,0,3299795,105627,0,0,0,34.952195,1238580,1101570,275121,712851,99308,2639,2189,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46E+02,1.06E+03,7.65E+02,1.39E+00,1.46E+02,1.25E-05,51.72881529,27.47347294,20.79771178,,,,9.32E+03,1.27E+03,2.45E+04,3.36E+03,3.07E+00,4.93E-01,2.97E+02
233,-12.002,-8.99983,30,3377556,4037143,0,145873,105565,0,0,0,34.928082,1226070,1092120,260760,713966,100309,2872,2179,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47E+02,1.06E+03,7.64E+02,1.38E+00,1.47E+02,1.26E-05,52.21685318,25.96113664,21.82201018,,,,8.78E+03,1.19E+03,2.47E+04,3.38E+03,3.06E+00,5.05E-01,2.92E+02
234,-8.999,-8.99983,30,3380443,4026680,0,330102,105065,0,0,0,34.886221,1202940,1074000,243686,709168,100043,2874,2180,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48E+02,1.04E+03,7.57E+02,1.38E+00,1.48E+02,1.25E-05,52.61563345,24.51209024,22.87227631,,,,8.12E+03,1.10E+03,2.47E+04,3.39E+03,3.05E+00,5.16E-01,2.85E+02
235,-6.001,-8.99983,30,3630897,4292678,0,14033044,105226,0,0,0,34.999081,1177530,1051830,227671,703967,99780,3034,2115,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49E+02,1.04E+03,7.53E+02,1.38E+00,1.49E+02,1.27E-05,52.92408851,23.13140732,23.94450417,,,,7.55E+03,1.03E+03,2.46E+04,3.37E+03,3.04E+00,5.31E-01,2.78E+02
236,-2.99801,-8.99983,30,3628133,4282964,0,14067989,104172,0,0,0,34.928297,1147770,1029630,212639,693342,98461,3075,2032,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50E+02,1.03E+03,7.45E+02,1.38E+00,1.50E+02,1.28E-05,53.1439506,21.81430987,25.04173954,,,,6.99E+03,9.51E+02,2.43E+04,3.33E+03,3.03E+00,5.48E-01,2.67E+02
237,0,-8.99983,30,3624887,4269376,0,14154854,104077,0,0,0,35.02093,1115940,1003740,197640,683443,97384,3097,1987,2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51E+02,1.02E+03,7.38E+02,1.38E+00,1.51E+02,1.27E-05,53.27587106,20.56436333,26.15976561,,,,6.45E+03,8.77E+02,2.41E+04,3.31E+03,3.02E+00,5.71E-01,2.58E+02
238,2.99801,-8.99983,30,3624901,4262246,0,14102479,104638,0,0,0,35.18478,1081380,974730,184991,671600,95760,3320,1954,2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52E+02,1.02E+03,7.32E+02,1.39E+00,1.52E+02,1.26E-05,53.32167652,19.37827369,27.30004979,,,,5.98E+03,8.13E+02,2.38E+04,3.27E+03,3.00E+00,5.96E-01,2.48E+02
239,6.001,-8.99983,30,3614259,4204893,0,13171639,105119,0,0,0,35.00824,1054050,952890,171865,657146,93909,3474,1820,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53E+02,9.97E+02,7.20E+02,1.38E+00,1.53E+02,1.26E-05,53.2834892,18.25267871,28.46383209,,,,5.52E+03,7.50E+02,2.34E+04,3.20E+03,2.98E+00,6.25E-01,2.38E+02
240,8.999,-8.99983,30,3357302,3976411,0,31132,105068,0,0,0,34.91847,1047480,946830,161728,653660,94227,3476,1829,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E+02,1.00E+03,7.24E+02,1.38E+00,1.54E+02,1.29E-05,53.16354671,17.18946228,29.64699102,,,,5.15E+03,7.00E+02,2.34E+04,3.20E+03,2.96E+00,6.66E-01,2.34E+02
241,12.002,-8.99983,30,3615197,4253602,0,14199029,105562,0,0,0,35.172793,1023660,927210,153605,646909,93274,3659,1812,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55E+02,9.98E+02,7.22E+02,1.38E+00,1.55E+02,1.30E-05,52.96402013,16.18321373,30.85276614,,,,4.87E+03,6.63E+02,2.32E+04,3.17E+03,2.94E+00,7.04E-01,2.28E+02
242,15,-8.99983,30,3350930,3972782,0,392433,104422,0,0,0,35.472095,989880,899130,143620,634555,92242,3931,1783,2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56E+02,9.90E+02,7.17E+02,1.38E+00,1.56E+02,1.31E-05,52.68829379,15.23491132,32.07679489,,,,4.50E+03,6.12E+02,2.28E+04,3.13E+03,2.92E+00,7.43E-01,2.19E+02
243,17.998,-8.99983,30,3603911,4237123,0,14137418,104828,0,0,0,35.037406,977580,889230,134315,620175,90409,4097,1786,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57E+02,9.82E+02,7.12E+02,1.38E+00,1.57E+02,1.30E-05,52.33907633,14.34061058,33.32031309,,,,4.20E+03,5.71E+02,2.24E+04,3.06E+03,2.89E+00,7.63E-01,2.12E+02
244,21.001,-8.99983,30,3604755,4231664,0,14090173,104686,0,0,0,35.206868,950310,866520,126177,607975,88904,4144,1755,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58E+02,9.76E+02,7.07E+02,1.38E+00,1.58E+02,1.31E-05,51.91834452,13.49647414,34.58518134,,,,3.91E+03,5.32E+02,2.20E+04,3.02E+03,2.86E+00,7.94E-01,2.13E+02
245,23.999,-8.99983,30,3603525,4218569,0,14450884,104758,0,0,0,34.965045,929190,848550,117152,593215,86323,4238,1698,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59E+02,9.67E+02,7.00E+02,1.38E+00,1.59E+02,1.32E-05,51.43077812,12.70286012,35.86636176,,,,3.62E+03,4.92E+02,2.15E+04,2.95E+03,2.84E+00,7.93E-01,2.10E+02
246,27.002,-8.99983,30,3595676,4178217,0,14263366,104738,0,0,0,35.127232,892560,817710,109040,572641,84035,4306,1646,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E+02,9.55E+02,6.89E+02,1.39E+00,1.60E+02,1.31E-05,50.87769368,11.95473151,37.16757481,,,,3.35E+03,4.55E+02,2.08E+04,2.85E+03,2.82E+00,7.87E-01,2.10E+02
247,30,-8.99983,30,3584637,4217436,0,14266612,104735,0,0,0,35.085261,878190,805350,104197,562067,82533,4314,1608,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61E+02,9.56E+02,6.90E+02,1.38E+00,1.61E+02,1.33E-05,50.26428032,11.25194189,38.48377778,,,,3.19E+03,4.33E+02,2.05E+04,2.80E+03,2.80E+00,7.78E-01,2.14E+02
248,32.998,-8.99983,30,3582000,4224051,0,14458075,104486,0,0,0,35.014466,863130,793320,98000,552511,81043,4537,1549,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62E+02,9.51E+02,6.89E+02,1.38E+00,1.62E+02,1.33E-05,49.5926969,10.59083278,39.81647032,,,,2.98E+03,4.06E+02,2.01E+04,2.76E+03,2.77E+00,7.74E-01,2.20E+02
251,-32.998,-6.0003,30,3568108,4261843,0,14024733,103547,0,0,0,35.112491,163740,159600,616,553,490,749,309,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63E+02,7.93E+02,4.48E+02,1.77E+00,1.63E+02,3.39E-05,48.70242293,37.33967656,13.9579005,,,,1.38E+01,1.88E+00,9.31E+01,1.28E+01,3.40E+00,7.07E-01,4.21E+01
252,-30,-6.0003,30,3563466,4239047,0,13988826,102964,0,0,0,34.919573,1359360,1196940,367798,733468,99402,2114,2467,2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64E+02,1.14E+03,7.80E+02,1.46E+00,1.64E+02,1.20E-05,49.7483297,35.50446344,14.74720687,,,,1.28E+04,1.74E+03,2.45E+04,3.36E+03,3.10E+00,4.10E-01,3.55E+02
253,-27.002,-6.0003,30,3557652,4226268,0,13827057,104342,0,0,0,35.070067,1336020,1178070,347775,736518,101090,2108,2490,2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65E+02,1.11E+03,7.75E+02,1.43E+00,1.65E+02,1.19E-05,50.71816213,33.71969408,15.56214379,,,,1.20E+04,1.63E+03,2.48E+04,3.40E+03,3.10E+00,4.42E-01,3.35E+02
254,-23.999,-6.0003,30,3551752,4205088,0,13866538,104839,0,0,0,35.162077,1307160,1156080,326501,736836,101734,2139,2377,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66E+02,1.10E+03,7.68E+02,1.43E+00,1.66E+02,1.20E-05,51.60944843,31.98663253,16.40391904,,,,1.12E+04,1.52E+03,2.50E+04,3.42E+03,3.09E+00,4.52E-01,3.26E+02
255,-21.001,-6.0003,30,3552462,4189636,0,14268860,103804,0,0,0,35.108415,1287300,1139820,306327,735359,101840,2597,2327,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E+02,1.08E+03,7.61E+02,1.42E+00,1.67E+02,1.20E-05,52.41599672,30.3145494,17.26945389,,,,1.05E+04,1.42E+03,2.51E+04,3.44E+03,3.09E+00,4.61E-01,3.17E+02
256,-17.998,-6.0003,30,3549328,4150471,0,14101278,104275,0,0,0,35.047206,1262280,1120320,286393,733186,101780,2331,2246,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68E+02,1.06E+03,7.53E+02,1.41E+00,1.68E+02,1.20E-05,53.13795332,28.70065716,18.16138952,,,,9.73E+03,1.32E+03,2.51E+04,3.45E+03,3.08E+00,4.70E-01,3.10E+02
257,-15,-6.0003,30,3552589,4121186,0,14160019,102942,0,0,0,35.359751,1228050,1092180,267650,730562,102095,2353,2193,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69E+02,1.05E+03,7.46E+02,1.41E+00,1.69E+02,1.21E-05,53.77120447,27.15236994,19.07642559,,,,9.02E+03,1.23E+03,2.53E+04,3.46E+03,3.08E+00,4.79E-01,3.03E+02
