2.074787148146572502e+00,2.071421761429099817e+01,1.847573430723448151e-01,9.999999992728079157e-01
2.527333970502267935e+00,4.608151187208112560e+02,4.422963744330252189e-01,8.265503662306692423e-01
3.549999999990513189e+00,1.761336400172086769e+01,1.999999999999997613e-01,2.089688342863539591e-17
