2.074985227134643839e+00,2.000000000000000711e+01,1.868261218543717239e-01,9.999999999999998890e-01
2.560171862801184250e+00,3.400087954776403194e+02,5.058575421453019860e-01,8.754360079100310665e-01
3.517100405819200581e+00,1.088016907583926596e+01,1.352840822647485286e-01,9.999999999999998890e-01
