7.660095065371018697e-01,-8.211210840444664427e+00
7.716692588143090337e-01,-5.947842879956397155e+00
7.773290110915161977e-01,-4.689428886186306045e+00
7.829887633687233617e-01,-4.865649797678315736e+00
7.886485156459305257e-01,-1.626186552975241284e+00
7.943082679231376897e-01,-2.210720090619588518e+00
7.999680202003448537e-01,-3.618931349155218413e+00
8.056277724775520177e-01,-6.860501267124391234e+00
8.112875247547591817e-01,-4.725110783070704201e+00
8.169472770319663457e-01,-4.812440835537245221e+00
8.226070293091735097e-01,-3.582172363066774778e+00
8.282667815863807848e-01,-2.413986304202126121e+00
8.339265338635878377e-01,-8.075635974869328493e-01
8.395862861407951128e-01,-9.125851814633278991e-01
8.452460384180022768e-01,4.512680053246640455e-01
8.509057906952094408e-01,8.743150243342370231e-01
8.565655429724164938e-01,-2.231250629770329397e-01
8.622252952496237688e-01,1.489266804847375170e+00
8.678850475268309328e-01,2.501809689264518966e+00
8.735447998040380968e-01,5.654822651731137739e+00
8.792045520812451498e-01,4.338624753704152681e+00
8.848643043584524248e-01,4.803535056641294432e+00
8.905240566356595888e-01,3.899872621998611066e+00
8.961838089128667528e-01,3.227956511233287529e+00
9.018435611900738058e-01,3.678105785802699756e+00
9.075033134672810808e-01,6.310639507163841699e+00
9.131630657444882448e-01,8.535876736772706863e+00
9.188228180216954089e-01,7.454136536087389686e+00
9.244825702989024618e-01,6.915737966564165617e+00
9.301423225761097369e-01,6.101000089660146841e+00
9.358020748533169009e-01,5.930241966832682010e+00
9.414618271305239539e-01,5.143782659538146618e+00
9.471215794077312289e-01,3.641941229233907507e+00
9.527813316849383929e-01,3.845036737376631208e+00
9.584410839621455569e-01,6.983388245423839180e+00
9.641008362393528319e-01,7.457314814831988770e+00
9.697605885165598849e-01,7.637135507058246731e+00
9.754203407937670489e-01,6.963169383559034031e+00
9.810800930709743239e-01,7.585735505792399636e+00
9.867398453481812659e-01,8.255152935214482568e+00
9.923995976253885409e-01,8.291740733282040310e+00
9.980593499025957049e-01,6.335792576005133014e+00
1.003719102179802869e+00,8.277500597601147092e+00
1.009378854457010144e+00,8.447031546840889860e+00
1.015038606734217197e+00,7.854552172494322804e+00
1.020698359011424472e+00,7.100229223332007678e+00
1.026358111288631525e+00,7.894229448123496695e+00
1.032017863565838578e+00,8.006719595640106490e+00
1.037677615843045853e+00,6.927866414651134619e+00
1.043337368120253128e+00,6.487836653927843145e+00
1.048997120397460181e+00,9.136797062240702871e+00
1.054656872674667456e+00,9.964914388358693031e+00
1.060316624951874509e+00,9.892355381052993835e+00
1.065976377229081784e+00,9.519286789093712287e+00
1.071636129506288837e+00,8.285875361251328286e+00
1.077295881783495890e+00,7.382287846295639611e+00
1.082955634060703165e+00,7.048690992998217553e+00
1.088615386337910440e+00,7.425251550127995870e+00
1.094275138615117493e+00,8.862136266455536315e+00
1.099934890892324768e+00,9.249511890751819010e+00
1.105594643169532043e+00,8.787545171786177889e+00
1.111254395446739096e+00,7.926395175025163553e+00
1.116914147723946371e+00,7.316190232713779551e+00
1.122573900001153202e+00,7.687050993794400711e+00
1.128233652278360477e+00,8.929098107208119472e+00
1.133893404555567752e+00,8.992452221895746334e+00
1.139553156832775027e+00,9.707233986799337799e+00
1.145212909109982080e+00,1.031356405086012273e+01
1.150872661387189355e+00,1.024156306301938457e+01
1.156532413664396408e+00,8.901351672218197564e+00
1.162192165941603683e+00,7.853050527398181657e+00
1.167851918218810514e+00,7.216780277500902230e+00
1.173511670496017789e+00,6.702661571467615431e+00
1.179171422773225064e+00,6.110815058239268183e+00
1.184831175050432339e+00,6.221361386757962464e+00
1.190490927327639392e+00,6.604421205964172259e+00
1.196150679604846667e+00,6.820115164800199636e+00
1.201810431882053720e+00,7.508563912206454916e+00
1.207470184159260995e+00,7.829888097124921842e+00
1.213129936436468048e+00,6.754208368497074844e+00
1.218789688713675101e+00,6.731645375263951792e+00
1.224449440990882376e+00,6.992313070904629058e+00
1.230109193268089651e+00,6.716298627046626279e+00
1.235768945545296704e+00,5.223682519856538420e+00
1.241428697822503979e+00,4.214545225499250591e+00
1.247088450099711032e+00,4.298967220141321377e+00
1.252748202376918307e+00,4.867028979947690459e+00
1.258407954654125360e+00,4.758810981084252489e+00
1.264067706931332413e+00,3.214393699716083574e+00
1.269727459208539688e+00,2.993857612010287994e+00
1.275387211485746963e+00,4.447283194131159689e+00
1.281046963762954238e+00,4.074750922245357287e+00
1.286706716040161291e+00,2.766341272517593097e+00
1.292366468317368344e+00,1.992134721114098284e+00
1.298026220594575619e+00,2.232211744200185422e+00
1.303685972871782672e+00,2.826652817942431284e+00
1.309345725148989725e+00,2.145538418505338996e+00
1.315005477426197000e+00,1.128949022055621754e+00
1.320665229703404275e+00,1.386965104758019152e+00
1.326324981980611550e+00,2.209667142778698690e+00
1.331984734257818603e+00,1.257135612283263981e+00
1.337644486535025878e+00,2.994472403377130831e-01
1.343304238812232931e+00,-3.233362423918606510e-01
1.348963991089440206e+00,-8.115685433813268901e-02
1.354623743366647259e+00,9.604338606595774763e-02
1.360283495643854312e+00,-5.416775396129196452e-01
1.365943247921061587e+00,-7.342616498083316401e-01
1.371603000198268862e+00,-2.916509629526444769e-01
1.377262752475475915e+00,-1.637874974796886818e-01
1.382922504752683190e+00,-1.010613271822421666e+00
1.388582257029890243e+00,-2.322070304413500708e+00
1.394242009307097518e+00,-2.928100613686410725e+00
1.399901761584304571e+00,-2.978646218074345597e+00
1.405561513861511624e+00,-3.203649136010653820e+00
1.411221266138718899e+00,-3.503051385928074524e+00
1.416881018415926174e+00,-2.796794986259556026e+00
1.422540770693133449e+00,-3.904821955438819714e+00
1.428200522970340502e+00,-4.687074311898641099e+00
1.433860275247547555e+00,-5.103494074072614239e+00
1.439520027524754830e+00,-5.234023260393087185e+00
1.445179779801961883e+00,-6.038603889293653992e+00
1.450839532079168936e+00,-6.567180622833575399e+00
1.456499284356376211e+00,-6.669708697574606049e+00
1.462159036633583487e+00,-7.096145993705704313e+00
1.467818788910790762e+00,-7.406450391415319245e+00
1.473478541187997815e+00,-6.840579770891281441e+00
1.479138293465204868e+00,-5.498492012322458322e+00
1.484798045742412143e+00,-5.450144995896380351e+00
1.490457798019619196e+00,-6.145496601802278747e+00
1.496117550296826471e+00,-5.784504710227565738e+00
1.501777302574033524e+00,-5.007127201361981861e+00
1.507437054851240799e+00,-5.013321955392711970e+00
1.513096807128448074e+00,-6.093046852508450684e+00
1.518756559405655127e+00,-7.246259772897474249e+00
1.524416311682862180e+00,-6.912918596748568234e+00
1.530076063960069233e+00,-7.272981204249390430e+00
1.535735816237276508e+00,-7.356405475588871923e+00
1.541395568514483783e+00,-8.183149290954816024e+00
1.547055320791690836e+00,-8.453170530536453953e+00
1.552715073068898111e+00,-8.966427074520652241e+00
1.558374825346105386e+00,-9.062876803097310585e+00
1.564034577623312661e+00,-8.792479368609178891e+00
1.569694329900519714e+00,-8.145201512020548762e+00
1.575354082177726545e+00,-8.121011746449880775e+00
1.581013834454933820e+00,-8.339878585017572732e+00
1.586673586732141095e+00,-9.091770540842276205e+00
1.592333339009348148e+00,-8.666656127042983826e+00
1.597993091286555423e+00,-8.644503856739333969e+00
1.603652843563762698e+00,-8.705282243050191937e+00
1.609312595840969973e+00,-7.808959799095191556e+00
1.614972348118177026e+00,-6.655505037993407313e+00
1.620632100395383857e+00,-6.894886472863731797e+00
1.626291852672591132e+00,-7.977072616825580553e+00
1.631951604949798407e+00,-8.772031982998555577e+00
1.637611357227005682e+00,-9.499733084501144731e+00
1.643271109504212735e+00,-9.800144434453045506e+00
1.648930861781420010e+00,-9.373234545973559761e+00
1.654590614058627285e+00,-8.648971932181325428e+00
1.660250366335834338e+00,-8.667325106196472007e+00
1.665910118613041169e+00,-8.878262581137619236e+00
1.671569870890248444e+00,-8.891752870124037145e+00
1.677229623167455719e+00,-7.837765745584761135e+00
1.682889375444662994e+00,-7.516276017190079983e+00
1.688549127721870047e+00,-6.807259753918287970e+00
1.694208879999077322e+00,-6.830693024749621145e+00
1.699868632276284597e+00,-7.266551898663124121e+00
1.705528384553491872e+00,-7.334812444638600937e+00
1.711188136830698925e+00,-7.795450731655023446e+00
1.716847889107905756e+00,-7.818442828692354851e+00
1.722507641385113031e+00,-6.343764804729516982e+00
1.728167393662320306e+00,-5.041392728746473040e+00
